"Year","Company.x","vineyard","Treatment","Rep","Cultivar","Treatment Age","LeafN","LeafP","LeafK","LeafCa","LeafMg","LeafS","LeafB","LeafCu","LeafFe","LeafMn","LeafZn","LeafNa","PetN","PetP","PetK","PetCa","PetMg","PetS","PetB","PetCu","PetFe","PetMn","PetZn","PetNa","TSS","pH","TA","ammoniaN","aaN","YAN","K","yield_kg_m","Yield 2","Yield/PW","ids","Company.y","Vineyard","farm_lat","farm_lon","gridNumber","dist","rain_01","rain_02","rain_03","rain_04","rain_05","rain_06","rain_07","rain_08","rain_09","rain_10","rain_11","rain_12","temperature_01","temperature_02","temperature_03","temperature_04","temperature_05","temperature_06","temperature_07","temperature_08","temperature_09","temperature_10","temperature_11","temperature_12","rain","temperature","rain_sqrd","temp_sqrd","tempgrow","tempaugsep","raingrow","rainaugsep","tempgrowing","tempsepoc","raingrowing","rainsepoct","trend"
2013,"VD",4073,"2T",3,"PN",1,2.29,0.12,1.26,2.17,0.32,0.25,59,10,117,308,19,0.02,0.468,0.05,1.7,1.8,0.79,0.16,28,5,55,636,54,0.06,22.5,3.52,5.5,63,180,232,1500,2.0505249343832,1.377875,3.37268128161889,4073,"VD","estate",44.985375,-123.281111,164426,1.82467264918064,1.32683870484752,2.28707144409418,2.15883867009994,2.21676665842533,2.33138709299026,0.99536666671435,0,0.258677420596923,6.30976664448778,0.958903222239666,3.02056670213739,1.48461289962213,2.02354840453594,5.94774995491441,8.11282256425869,10.6397000213464,13.6409838584162,16.4494167486827,20.0445967489673,19.9398225968884,17.1392999490102,10.9383063902027,7.12418333838383,1.49182255536077,1.8672668150649,15.541732330502,3.48668535864262,241.54544383297,15.1936743443531,18.5395612729493,5.54352041812994,7.26866986672744,16.1429039948602,14.0388031696065,5.80219783872686,7.26866986672744,1
2013,"VD",4073,"3T",1,"PN",1,2.16,0.13,1.72,2.85,0.37,0.26,41,12,123,282,20,0.03,0.569,0.07,3.53,2.36,0.74,0.2,31,7,64,411,75,0.06,21.2,3.49,6.7,93,226,303,1700,2.00438812335958,1.3468728125,2.75352112676056,4073,"VD","estate",44.985375,-123.281111,164426,1.82467264918064,1.32683870484752,2.28707144409418,2.15883867009994,2.21676665842533,2.33138709299026,0.99536666671435,0,0.258677420596923,6.30976664448778,0.958903222239666,3.02056670213739,1.48461289962213,2.02354840453594,5.94774995491441,8.11282256425869,10.6397000213464,13.6409838584162,16.4494167486827,20.0445967489673,19.9398225968884,17.1392999490102,10.9383063902027,7.12418333838383,1.49182255536077,1.8672668150649,15.541732330502,3.48668535864262,241.54544383297,15.1936743443531,18.5395612729493,5.54352041812994,7.26866986672744,16.1429039948602,14.0388031696065,5.80219783872686,7.26866986672744,1
2013,"VD",4073,"3T",2,"PN",1,2.24,0.14,2.01,3.07,0.31,0.31,35,8,128,280,22,0.03,0.578,0.08,4.86,2.38,0.58,0.23,33,4,57,318,89,0.07,21,3.67,5.7,81,216,283,1820,1.93774606299213,1.302091875,2.75912408759124,4073,"VD","estate",44.985375,-123.281111,164426,1.82467264918064,1.32683870484752,2.28707144409418,2.15883867009994,2.21676665842533,2.33138709299026,0.99536666671435,0,0.258677420596923,6.30976664448778,0.958903222239666,3.02056670213739,1.48461289962213,2.02354840453594,5.94774995491441,8.11282256425869,10.6397000213464,13.6409838584162,16.4494167486827,20.0445967489673,19.9398225968884,17.1392999490102,10.9383063902027,7.12418333838383,1.49182255536077,1.8672668150649,15.541732330502,3.48668535864262,241.54544383297,15.1936743443531,18.5395612729493,5.54352041812994,7.26866986672744,16.1429039948602,14.0388031696065,5.80219783872686,7.26866986672744,1
2013,"VD",4073,"3T",3,"PN",1,2.44,0.14,1.25,2.13,0.41,0.24,44,10,123,352,16,0.03,0.48,0.05,1.28,1.65,0.88,0.15,25,10,64,742,49,0.05,21.2,3.41,5.8,58,158,206,1240,1.94389763779528,1.3062255,3.23020308027804,4073,"VD","estate",44.985375,-123.281111,164426,1.82467264918064,1.32683870484752,2.28707144409418,2.15883867009994,2.21676665842533,2.33138709299026,0.99536666671435,0,0.258677420596923,6.30976664448778,0.958903222239666,3.02056670213739,1.48461289962213,2.02354840453594,5.94774995491441,8.11282256425869,10.6397000213464,13.6409838584162,16.4494167486827,20.0445967489673,19.9398225968884,17.1392999490102,10.9383063902027,7.12418333838383,1.49182255536077,1.8672668150649,15.541732330502,3.48668535864262,241.54544383297,15.1936743443531,18.5395612729493,5.54352041812994,7.26866986672744,16.1429039948602,14.0388031696065,5.80219783872686,7.26866986672744,1
2013,"Willakenzie",1215,"1cls",1,"PN",2,1.73,0.17,1.4,1.72,0.29,0.17,26,13,136,215,40,0.01,0.393,0.25,2.74,1.42,0.81,0.11,27,6,62,423,79,0.02,19.3,3.42,6.3,36,86,116,1600,0.656167979002625,0.44092,1.73611111111111,1215,"Willakenzie","estate",45.356775,-123.136511,151785,2.21570225799055,1.05980644885811,1.97032141791923,2.04422579807109,1.86100000618026,3.6010000263491,1.13906667555372,0,0.559387100920562,6.81076668848594,0.960612891902847,3.03033333917459,1.32467744107013,1.89338709702415,5.70578572060913,8.11417738501463,10.5103166619937,13.5687096638064,16.3700833559036,19.8717097313173,20.0273548403094,17.1180500348409,11.082177432314,7.06065000072122,1.25748384040931,2.13311905562749,15.5069145314979,4.55019690548111,240.464398287181,15.0802048532553,18.5727024375751,6.60106670808307,7.77137958038879,16.0696348506661,14.1001137335775,7.16045380900364,7.77137958038879,1
2013,"Willakenzie",1215,"1cls",2,"PN",2,1.96,0.22,1.6,2.41,0.3,0.23,24,18,147,280,49,0.01,0.454,0.29,3.04,1.69,0.62,0.13,24,7,57,479,83,0.03,20.7,3.46,6.1,31,85,111,1770,0.780183727034121,0.52425388,1.91774193548387,1215,"Willakenzie","estate",45.356775,-123.136511,151785,2.21570225799055,1.05980644885811,1.97032141791923,2.04422579807109,1.86100000618026,3.6010000263491,1.13906667555372,0,0.559387100920562,6.81076668848594,0.960612891902847,3.03033333917459,1.32467744107013,1.89338709702415,5.70578572060913,8.11417738501463,10.5103166619937,13.5687096638064,16.3700833559036,19.8717097313173,20.0273548403094,17.1180500348409,11.082177432314,7.06065000072122,1.25748384040931,2.13311905562749,15.5069145314979,4.55019690548111,240.464398287181,15.0802048532553,18.5727024375751,6.60106670808307,7.77137958038879,16.0696348506661,14.1001137335775,7.16045380900364,7.77137958038879,1
2013,"Willakenzie",1215,"1cls",3,"PN",2,2,0.18,1.43,1.85,0.28,0.19,40,17,165,258,47,0.01,0.43,0.21,2.61,1.48,0.7,0.1,27,8,68,522,82,0.03,18.9,3.33,6.7,30,74,99,1540,0.80249343832021,0.53924516,1.95055821371611,1215,"Willakenzie","estate",45.356775,-123.136511,151785,2.21570225799055,1.05980644885811,1.97032141791923,2.04422579807109,1.86100000618026,3.6010000263491,1.13906667555372,0,0.559387100920562,6.81076668848594,0.960612891902847,3.03033333917459,1.32467744107013,1.89338709702415,5.70578572060913,8.11417738501463,10.5103166619937,13.5687096638064,16.3700833559036,19.8717097313173,20.0273548403094,17.1180500348409,11.082177432314,7.06065000072122,1.25748384040931,2.13311905562749,15.5069145314979,4.55019690548111,240.464398287181,15.0802048532553,18.5727024375751,6.60106670808307,7.77137958038879,16.0696348506661,14.1001137335775,7.16045380900364,7.77137958038879,1
2013,"Willakenzie",1215,"NoThin",1,"PN",2,1.81,0.18,1.6,2.12,0.32,0.2,26,19,157,296,61,0.01,0.44,0.2,2.52,1.49,0.67,0.11,22,7,58,487,72,0.03,20.1,3.3,7.1,37,88,118,1490,1.36220472440945,0.91534992,3.46,1215,"Willakenzie","estate",45.356775,-123.136511,151785,2.21570225799055,1.05980644885811,1.97032141791923,2.04422579807109,1.86100000618026,3.6010000263491,1.13906667555372,0,0.559387100920562,6.81076668848594,0.960612891902847,3.03033333917459,1.32467744107013,1.89338709702415,5.70578572060913,8.11417738501463,10.5103166619937,13.5687096638064,16.3700833559036,19.8717097313173,20.0273548403094,17.1180500348409,11.082177432314,7.06065000072122,1.25748384040931,2.13311905562749,15.5069145314979,4.55019690548111,240.464398287181,15.0802048532553,18.5727024375751,6.60106670808307,7.77137958038879,16.0696348506661,14.1001137335775,7.16045380900364,7.77137958038879,1
2013,"Willakenzie",1215,"NoThin",2,"PN",2,1.78,0.16,1.5,2.17,0.25,0.21,26,18,140,215,50,0.01,0.413,0.17,2.7,1.79,0.61,0.12,24,7,60,333,80,0.03,20.3,3.4,6.6,39,93,125,1580,1.37926509186352,0.92681384,2.90331491712707,1215,"Willakenzie","estate",45.356775,-123.136511,151785,2.21570225799055,1.05980644885811,1.97032141791923,2.04422579807109,1.86100000618026,3.6010000263491,1.13906667555372,0,0.559387100920562,6.81076668848594,0.960612891902847,3.03033333917459,1.32467744107013,1.89338709702415,5.70578572060913,8.11417738501463,10.5103166619937,13.5687096638064,16.3700833559036,19.8717097313173,20.0273548403094,17.1180500348409,11.082177432314,7.06065000072122,1.25748384040931,2.13311905562749,15.5069145314979,4.55019690548111,240.464398287181,15.0802048532553,18.5727024375751,6.60106670808307,7.77137958038879,16.0696348506661,14.1001137335775,7.16045380900364,7.77137958038879,1
2013,"Willakenzie",1215,"NoThin",3,"PN",2,2.37,0.16,1.84,1.6,0.24,0.22,25,19,172,202,49,0.01,0.481,0.11,3.85,1.24,0.57,0.1,25,7,52,350,98,0.02,20.2,3.46,7,64,128,181,1660,1.57742782152231,1.05997168,2.46564102564103,1215,"Willakenzie","estate",45.356775,-123.136511,151785,2.21570225799055,1.05980644885811,1.97032141791923,2.04422579807109,1.86100000618026,3.6010000263491,1.13906667555372,0,0.559387100920562,6.81076668848594,0.960612891902847,3.03033333917459,1.32467744107013,1.89338709702415,5.70578572060913,8.11417738501463,10.5103166619937,13.5687096638064,16.3700833559036,19.8717097313173,20.0273548403094,17.1180500348409,11.082177432314,7.06065000072122,1.25748384040931,2.13311905562749,15.5069145314979,4.55019690548111,240.464398287181,15.0802048532553,18.5727024375751,6.60106670808307,7.77137958038879,16.0696348506661,14.1001137335775,7.16045380900364,7.77137958038879,1
2013,"Winemakers",3370,"1cls",1,"PN",1,2.38,0.16,0.45,2.13,0.84,0.23,25,4,118,204,16,0.01,0.575,0.07,0.19,1.32,1.99,0.08,22,4,99,374,55,0.01,19,3.35,5.3,118,179,276,980,1.27050524934383,0.85373135,2.42144755354072,3370,"Winemakers","WaldoHill",44.886694,-122.853406,168652,2.04616160619041,2.81290324368784,1.74107142344915,2.06041936381089,2.43706666032473,3.57064520639758,1.57356667419275,0.00445161279170744,0.53016129232222,7.0797333518664,1.5290645322492,2.93429999748866,2.19174195777985,1.99535485405114,5.89328575653157,8.25082256476725,10.7130500078201,13.604854867343,16.6948666413625,19.9416936597516,20.363306460842,17.0782500108083,10.4984677280149,7.06981666187445,1.45687095850946,2.3892413328778,15.5563556251346,5.70847414673168,242.000200335658,15.2386162940693,18.7207782358252,7.58573015370677,8.60879788411561,16.2635543274239,13.7883588694116,8.11589144602899,8.60879788411561,1
2013,"Winemakers",3370,"1cls",2,"PN",1,2.47,0.17,0.4,2.11,0.8,0.21,33,5,124,211,19,0.01,0.605,0.08,0.18,1.2,1.99,0.07,20,4,43,389,38,0.01,18.7,3.31,5.4,124,182,284,870,1.34924540682415,0.90664175,2.41556534508076,3370,"Winemakers","WaldoHill",44.886694,-122.853406,168652,2.04616160619041,2.81290324368784,1.74107142344915,2.06041936381089,2.43706666032473,3.57064520639758,1.57356667419275,0.00445161279170744,0.53016129232222,7.0797333518664,1.5290645322492,2.93429999748866,2.19174195777985,1.99535485405114,5.89328575653157,8.25082256476725,10.7130500078201,13.604854867343,16.6948666413625,19.9416936597516,20.363306460842,17.0782500108083,10.4984677280149,7.06981666187445,1.45687095850946,2.3892413328778,15.5563556251346,5.70847414673168,242.000200335658,15.2386162940693,18.7207782358252,7.58573015370677,8.60879788411561,16.2635543274239,13.7883588694116,8.11589144602899,8.60879788411561,1
2013,"Winemakers",3370,"1cls",3,"PN",1,2.29,0.16,0.46,2.17,0.7,0.24,28,4,130,223,23,0.01,0.598,0.08,0.29,1.41,1.71,0.08,24,3,46,444,45,0.01,19.6,3.34,5.2,108,156,245,1010,1.02854330708661,0.6911421,1.90577507598784,3370,"Winemakers","WaldoHill",44.886694,-122.853406,168652,2.04616160619041,2.81290324368784,1.74107142344915,2.06041936381089,2.43706666032473,3.57064520639758,1.57356667419275,0.00445161279170744,0.53016129232222,7.0797333518664,1.5290645322492,2.93429999748866,2.19174195777985,1.99535485405114,5.89328575653157,8.25082256476725,10.7130500078201,13.604854867343,16.6948666413625,19.9416936597516,20.363306460842,17.0782500108083,10.4984677280149,7.06981666187445,1.45687095850946,2.3892413328778,15.5563556251346,5.70847414673168,242.000200335658,15.2386162940693,18.7207782358252,7.58573015370677,8.60879788411561,16.2635543274239,13.7883588694116,8.11589144602899,8.60879788411561,1
2013,"Winemakers",3370,"2cls",1,"PN",1,2.35,0.15,0.38,2.26,0.78,0.21,25,5,116,210,17,0.01,0.525,0.07,0.15,1.24,2.04,0.07,21,3,43,352,38,0.01,18.5,3.27,6,136,199,311,890,2.05544619422572,1.3811819,3.18707872313366,3370,"Winemakers","WaldoHill",44.886694,-122.853406,168652,2.04616160619041,2.81290324368784,1.74107142344915,2.06041936381089,2.43706666032473,3.57064520639758,1.57356667419275,0.00445161279170744,0.53016129232222,7.0797333518664,1.5290645322492,2.93429999748866,2.19174195777985,1.99535485405114,5.89328575653157,8.25082256476725,10.7130500078201,13.604854867343,16.6948666413625,19.9416936597516,20.363306460842,17.0782500108083,10.4984677280149,7.06981666187445,1.45687095850946,2.3892413328778,15.5563556251346,5.70847414673168,242.000200335658,15.2386162940693,18.7207782358252,7.58573015370677,8.60879788411561,16.2635543274239,13.7883588694116,8.11589144602899,8.60879788411561,1
2013,"Winemakers",3370,"2cls",2,"PN",1,2.33,0.16,0.39,2.08,0.79,0.22,28,5,117,198,12,0.01,0.601,0.07,0.18,1.32,1.98,0.08,23,3,52,348,40,0.01,19,3.33,5.5,127,195,300,890,1.81430446194226,1.2191438,3.31634182908546,3370,"Winemakers","WaldoHill",44.886694,-122.853406,168652,2.04616160619041,2.81290324368784,1.74107142344915,2.06041936381089,2.43706666032473,3.57064520639758,1.57356667419275,0.00445161279170744,0.53016129232222,7.0797333518664,1.5290645322492,2.93429999748866,2.19174195777985,1.99535485405114,5.89328575653157,8.25082256476725,10.7130500078201,13.604854867343,16.6948666413625,19.9416936597516,20.363306460842,17.0782500108083,10.4984677280149,7.06981666187445,1.45687095850946,2.3892413328778,15.5563556251346,5.70847414673168,242.000200335658,15.2386162940693,18.7207782358252,7.58573015370677,8.60879788411561,16.2635543274239,13.7883588694116,8.11589144602899,8.60879788411561,1
2013,"Winemakers",3370,"2cls",3,"PN",1,2.46,0.17,0.46,2.11,0.86,0.21,34,5,107,221,15,0.01,0.613,0.08,0.18,1.26,2.32,0.07,22,3,46,407,40,0.01,19.4,3.37,5.4,139,213,327,980,1.53215223097113,1.0295482,2.62728551336146,3370,"Winemakers","WaldoHill",44.886694,-122.853406,168652,2.04616160619041,2.81290324368784,1.74107142344915,2.06041936381089,2.43706666032473,3.57064520639758,1.57356667419275,0.00445161279170744,0.53016129232222,7.0797333518664,1.5290645322492,2.93429999748866,2.19174195777985,1.99535485405114,5.89328575653157,8.25082256476725,10.7130500078201,13.604854867343,16.6948666413625,19.9416936597516,20.363306460842,17.0782500108083,10.4984677280149,7.06981666187445,1.45687095850946,2.3892413328778,15.5563556251346,5.70847414673168,242.000200335658,15.2386162940693,18.7207782358252,7.58573015370677,8.60879788411561,16.2635543274239,13.7883588694116,8.11589144602899,8.60879788411561,1
2014,"AtoZ",7134,"1cls",1,"PN",3,2.54,0.18,1.11,2.62,0.28,0.47,28,9,247,282,16,0.01,0.48,0.23,3.86,1.79,0.55,0.13,24,4,46,853,90,0.04,24.7,3.51,5.3,41,105,139,2120,1.23228346456693,0.616141732283465,4.88033055274031,7134,"AtoZ","JacobHart",45.341228,-123.018828,153193,1.71250188036991,2.65732255965591,6.65253563331706,7.51412898498858,3.62263335784276,1.79600001150562,0.997700005273024,0.518290325518577,0.180032258072207,1.11889999943475,6.40458061041371,3.58066670869788,6.30448389245618,4.74016127699325,4.3404106940808,8.99688705615699,10.6383499463399,15.0450322589567,16.2743499517441,21.294032173772,21.9560161098357,19.1825833638509,14.760725736618,7.64325003971656,6.4419032123781,2.09116236686581,17.0215842201596,4.3729600445958,289.734329363987,15.8129410827032,20.5692997368433,6.93462370013998,7.52348060984846,17.0415560881297,16.9716545502345,7.11465595821219,7.52348060984846,2
2014,"AtoZ",7134,"1cls",2,"PN",3,2.3,0.14,1.1,2.85,0.29,0.39,20,7,213,225,14,0.01,0.46,0.08,3.78,1.71,0.46,0.11,25,4,44,400,81,0.05,24.3,3.54,5,24,71,91,1680,1.0495406824147,0.524770341207349,4.85523831494849,7134,"AtoZ","JacobHart",45.341228,-123.018828,153193,1.71250188036991,2.65732255965591,6.65253563331706,7.51412898498858,3.62263335784276,1.79600001150562,0.997700005273024,0.518290325518577,0.180032258072207,1.11889999943475,6.40458061041371,3.58066670869788,6.30448389245618,4.74016127699325,4.3404106940808,8.99688705615699,10.6383499463399,15.0450322589567,16.2743499517441,21.294032173772,21.9560161098357,19.1825833638509,14.760725736618,7.64325003971656,6.4419032123781,2.09116236686581,17.0215842201596,4.3729600445958,289.734329363987,15.8129410827032,20.5692997368433,6.93462370013998,7.52348060984846,17.0415560881297,16.9716545502345,7.11465595821219,7.52348060984846,2
2014,"AtoZ",7134,"1cls",3,"PN",3,2.32,0.16,1.2,2.73,0.26,0.37,23,8,196,211,14,0.01,0.47,0.25,4.19,1.77,0.45,0.11,27,5,43,372,88,0.05,25.1,3.68,5.1,35,84,113,2030,1.12828083989501,0.564140419947507,4.55871046422228,7134,"AtoZ","JacobHart",45.341228,-123.018828,153193,1.71250188036991,2.65732255965591,6.65253563331706,7.51412898498858,3.62263335784276,1.79600001150562,0.997700005273024,0.518290325518577,0.180032258072207,1.11889999943475,6.40458061041371,3.58066670869788,6.30448389245618,4.74016127699325,4.3404106940808,8.99688705615699,10.6383499463399,15.0450322589567,16.2743499517441,21.294032173772,21.9560161098357,19.1825833638509,14.760725736618,7.64325003971656,6.4419032123781,2.09116236686581,17.0215842201596,4.3729600445958,289.734329363987,15.8129410827032,20.5692997368433,6.93462370013998,7.52348060984846,17.0415560881297,16.9716545502345,7.11465595821219,7.52348060984846,2
2014,"AtoZ",7134,"2cls",1,"PN",3,2.3,0.16,1.1,2.41,0.24,0.37,25,5,235,266,19,0.01,0.478,0.26,3.99,1.99,0.54,0.16,29,3,43,628,101,0.08,22.3,3.51,6.1,16,67,80,1820,1.87729658792651,0.938648293963255,7.08859630431659,7134,"AtoZ","JacobHart",45.341228,-123.018828,153193,1.71250188036991,2.65732255965591,6.65253563331706,7.51412898498858,3.62263335784276,1.79600001150562,0.997700005273024,0.518290325518577,0.180032258072207,1.11889999943475,6.40458061041371,3.58066670869788,6.30448389245618,4.74016127699325,4.3404106940808,8.99688705615699,10.6383499463399,15.0450322589567,16.2743499517441,21.294032173772,21.9560161098357,19.1825833638509,14.760725736618,7.64325003971656,6.4419032123781,2.09116236686581,17.0215842201596,4.3729600445958,289.734329363987,15.8129410827032,20.5692997368433,6.93462370013998,7.52348060984846,17.0415560881297,16.9716545502345,7.11465595821219,7.52348060984846,2
2014,"AtoZ",7134,"2cls",2,"PN",3,2.09,0.12,0.86,2.42,0.26,0.28,20,4,204,197,16,0.01,0.493,0.07,3.56,1.87,0.6,0.13,28,2,44,397,87,0.05,20.6,3.37,6.1,14,39,51,1670,1.8238188976378,0.911909448818898,10.7811954540165,7134,"AtoZ","JacobHart",45.341228,-123.018828,153193,1.71250188036991,2.65732255965591,6.65253563331706,7.51412898498858,3.62263335784276,1.79600001150562,0.997700005273024,0.518290325518577,0.180032258072207,1.11889999943475,6.40458061041371,3.58066670869788,6.30448389245618,4.74016127699325,4.3404106940808,8.99688705615699,10.6383499463399,15.0450322589567,16.2743499517441,21.294032173772,21.9560161098357,19.1825833638509,14.760725736618,7.64325003971656,6.4419032123781,2.09116236686581,17.0215842201596,4.3729600445958,289.734329363987,15.8129410827032,20.5692997368433,6.93462370013998,7.52348060984846,17.0415560881297,16.9716545502345,7.11465595821219,7.52348060984846,2
2014,"AtoZ",7134,"2cls",3,"PN",3,2.29,0.16,1.11,2.72,0.29,0.29,19,4,204,201,18,0.01,0.524,0.12,4.07,2.17,0.57,0.13,25,3,42,393,98,0.04,23.1,3.61,5.3,25,73,94,1940,1.54363517060367,0.771817585301837,6.56353980839207,7134,"AtoZ","JacobHart",45.341228,-123.018828,153193,1.71250188036991,2.65732255965591,6.65253563331706,7.51412898498858,3.62263335784276,1.79600001150562,0.997700005273024,0.518290325518577,0.180032258072207,1.11889999943475,6.40458061041371,3.58066670869788,6.30448389245618,4.74016127699325,4.3404106940808,8.99688705615699,10.6383499463399,15.0450322589567,16.2743499517441,21.294032173772,21.9560161098357,19.1825833638509,14.760725736618,7.64325003971656,6.4419032123781,2.09116236686581,17.0215842201596,4.3729600445958,289.734329363987,15.8129410827032,20.5692997368433,6.93462370013998,7.52348060984846,17.0415560881297,16.9716545502345,7.11465595821219,7.52348060984846,2
2014,"Adelsheim",8070,"1cls",1,"PN",2,2.365,0.18,1.13,2.35,0.33,0.24,24,5,175,401,56,0.02,0.42321,0.11,1.01,1.38,1.34,0.09,24,2,34,994,88,0.01,25,3.76,4,41,100,134,1800,1.31233595800525,0.88184,1.47759307864295,8070,"Adelsheim","RibbonSprings",45.370369,-123.0697,151786,1.1821701062524,2.51587094432644,7.14621428287189,7.41493542107844,3.59993336051703,1.76732256720143,0.819166647270322,0.383258071637923,0.143483870212109,1.20829999049505,6.15680645165905,3.66476668485751,6.95903222214791,4.35293544474388,3.97108925865697,8.83143547883317,10.3448499639829,14.7504516647708,16.0368000189463,21.0356613436053,21.7003550068025,18.9549666245778,14.5780645878084,7.34236662238836,6.0348225678167,2.01118156557041,16.7715927443563,4.04485128969026,281.286323182545,15.5419407478263,20.3276608156902,6.5696806466267,7.3651064421541,16.7736235996216,16.7665156061931,6.71316451683881,7.3651064421541,2
2014,"Adelsheim",8070,"1cls",2,"PN",2,2.389,0.17,1.12,2.2,0.32,0.22,22,5,155,323,47,0.02,0.43085,0.18,2.78,1.44,0.91,0.09,25,3,37,653,114,0.01,25.4,3.7,4.2,23,73,92,1700,1.67716535433071,1.12699152,2.00731601463203,8070,"Adelsheim","RibbonSprings",45.370369,-123.0697,151786,1.1821701062524,2.51587094432644,7.14621428287189,7.41493542107844,3.59993336051703,1.76732256720143,0.819166647270322,0.383258071637923,0.143483870212109,1.20829999049505,6.15680645165905,3.66476668485751,6.95903222214791,4.35293544474388,3.97108925865697,8.83143547883317,10.3448499639829,14.7504516647708,16.0368000189463,21.0356613436053,21.7003550068025,18.9549666245778,14.5780645878084,7.34236662238836,6.0348225678167,2.01118156557041,16.7715927443563,4.04485128969026,281.286323182545,15.5419407478263,20.3276608156902,6.5696806466267,7.3651064421541,16.7736235996216,16.7665156061931,6.71316451683881,7.3651064421541,2
2014,"Adelsheim",8070,"1cls",3,"PN",2,2.1422,0.15,0.92,2.05,0.4,0.21,24,6,197,408,43,0.02,0.44161,0.27,3.38,1.63,0.9,0.13,25,2,39,790,114,0.02,25.4,3.55,4.1,39,89,121,1300,1.59448818897638,1.0714356,2.83796492651533,8070,"Adelsheim","RibbonSprings",45.370369,-123.0697,151786,1.1821701062524,2.51587094432644,7.14621428287189,7.41493542107844,3.59993336051703,1.76732256720143,0.819166647270322,0.383258071637923,0.143483870212109,1.20829999049505,6.15680645165905,3.66476668485751,6.95903222214791,4.35293544474388,3.97108925865697,8.83143547883317,10.3448499639829,14.7504516647708,16.0368000189463,21.0356613436053,21.7003550068025,18.9549666245778,14.5780645878084,7.34236662238836,6.0348225678167,2.01118156557041,16.7715927443563,4.04485128969026,281.286323182545,15.5419407478263,20.3276608156902,6.5696806466267,7.3651064421541,16.7736235996216,16.7665156061931,6.71316451683881,7.3651064421541,2
2014,"Adelsheim",8070,"NoThin",1,"PN",2,2.1657,0.15,1.12,2.05,0.28,0.2,22,5,127,268,36,0.02,0.39024,0.17,1.82,1.43,1.2,0.11,24,2,29,986,98,0.02,23.9,3.68,4,17,50,64,1550,2.46325459317585,1.65521368,4.0044352744677,8070,"Adelsheim","RibbonSprings",45.370369,-123.0697,151786,1.1821701062524,2.51587094432644,7.14621428287189,7.41493542107844,3.59993336051703,1.76732256720143,0.819166647270322,0.383258071637923,0.143483870212109,1.20829999049505,6.15680645165905,3.66476668485751,6.95903222214791,4.35293544474388,3.97108925865697,8.83143547883317,10.3448499639829,14.7504516647708,16.0368000189463,21.0356613436053,21.7003550068025,18.9549666245778,14.5780645878084,7.34236662238836,6.0348225678167,2.01118156557041,16.7715927443563,4.04485128969026,281.286323182545,15.5419407478263,20.3276608156902,6.5696806466267,7.3651064421541,16.7736235996216,16.7665156061931,6.71316451683881,7.3651064421541,2
2014,"Adelsheim",8070,"NoThin",2,"PN",2,2.2989,0.18,1.24,2.07,0.28,0.23,25,6,157,312,69,0.02,0.41437,0.19,3.53,1.43,0.74,0.09,25,2,36,548,93,0.02,25.1,3.71,4.2,31,86,112,1690,2.81889763779528,1.89419232,3.68737040400071,8070,"Adelsheim","RibbonSprings",45.370369,-123.0697,151786,1.1821701062524,2.51587094432644,7.14621428287189,7.41493542107844,3.59993336051703,1.76732256720143,0.819166647270322,0.383258071637923,0.143483870212109,1.20829999049505,6.15680645165905,3.66476668485751,6.95903222214791,4.35293544474388,3.97108925865697,8.83143547883317,10.3448499639829,14.7504516647708,16.0368000189463,21.0356613436053,21.7003550068025,18.9549666245778,14.5780645878084,7.34236662238836,6.0348225678167,2.01118156557041,16.7715927443563,4.04485128969026,281.286323182545,15.5419407478263,20.3276608156902,6.5696806466267,7.3651064421541,16.7736235996216,16.7665156061931,6.71316451683881,7.3651064421541,2
2014,"Adelsheim",8070,"NoThin",3,"PN",2,2.2166,0.16,1.06,1.97,0.39,0.22,27,6,199,422,61,0.02,0.38398,0.12,3.19,1.79,0.99,0.1,29,5,59,697,93,0.02,23.6,3.6,3.9,23,45,64,1410,2.68110236220472,1.80159912,4.12477286493035,8070,"Adelsheim","RibbonSprings",45.370369,-123.0697,151786,1.1821701062524,2.51587094432644,7.14621428287189,7.41493542107844,3.59993336051703,1.76732256720143,0.819166647270322,0.383258071637923,0.143483870212109,1.20829999049505,6.15680645165905,3.66476668485751,6.95903222214791,4.35293544474388,3.97108925865697,8.83143547883317,10.3448499639829,14.7504516647708,16.0368000189463,21.0356613436053,21.7003550068025,18.9549666245778,14.5780645878084,7.34236662238836,6.0348225678167,2.01118156557041,16.7715927443563,4.04485128969026,281.286323182545,15.5419407478263,20.3276608156902,6.5696806466267,7.3651064421541,16.7736235996216,16.7665156061931,6.71316451683881,7.3651064421541,2
